,Year,County,State,Zip code,latitude,longitude,Plant Hardiness Zone,Corn Acres Harvested,Sales ($),CV,State ANSI,Ag District,Ag District Code,Concatenated
3360,2012,CANADIAN,OKLAHOMA,73014,35.6,-98.12,7a,2569.0,1405000,18.2,40,CENTRAL,50,CANADIANOKLAHOMA2012
3361,2012,CLEVELAND,OKLAHOMA,73019,35.21,-97.44,7a,1350.0,525000,18.2,40,CENTRAL,50,CLEVELANDOKLAHOMA2012
3362,2012,CREEK,OKLAHOMA,74010,35.83,-96.39,7a,391.0,71000,18.2,40,CENTRAL,50,CREEKOKLAHOMA2012
3363,2012,GRADY,OKLAHOMA,73002,34.92,-97.77,7a,2211.0,2006000,18.2,40,CENTRAL,50,GRADYOKLAHOMA2012
3364,2012,KINGFISHER,OKLAHOMA,73016,35.8,-97.67,7a,1136.0,1248000,18.2,40,CENTRAL,50,KINGFISHEROKLAHOMA2012
3365,2012,LINCOLN,OKLAHOMA,74026,35.7,-96.76,7a,354.0,189000,18.2,40,CENTRAL,50,LINCOLNOKLAHOMA2012
3366,2012,LOGAN,OKLAHOMA,73027,35.95,-97.23,7a,979.0,322000,18.2,40,CENTRAL,50,LOGANOKLAHOMA2012
3367,2012,MCCLAIN,OKLAHOMA,73010,35.14,-97.65,7b,2412.0,929000,18.2,40,CENTRAL,50,MCCLAINOKLAHOMA2012
3368,2012,OKLAHOMA,OKLAHOMA,73003,35.67,-97.5,7a,1929.0,1092000,18.2,40,CENTRAL,50,OKLAHOMAOKLAHOMA2012
3369,2012,PAYNE,OKLAHOMA,74023,35.97,-96.76,7a,2438.0,1094000,18.2,40,CENTRAL,50,PAYNEOKLAHOMA2012
3370,2012,POTTAWATOMIE,OKLAHOMA,74801,35.33,-96.91,7a,1695.0,1085000,18.2,40,CENTRAL,50,POTTAWATOMIEOKLAHOMA2012
3371,2012,SEMINOLE,OKLAHOMA,74818,35.23,-96.64,7b,600.0,0,18.2,40,CENTRAL,50,SEMINOLEOKLAHOMA2012
3372,2012,HUGHES,OKLAHOMA,74531,34.96,-96.25,7b,430.0,110000,18.2,40,EAST CENTRAL,80,HUGHESOKLAHOMA2012
3373,2012,MCINTOSH,OKLAHOMA,74426,35.47,-95.52,7b,269.0,0,18.2,40,EAST CENTRAL,80,MCINTOSHOKLAHOMA2012
3374,2012,MUSKOGEE,OKLAHOMA,74401,35.72,-95.47,7a,8049.0,5385000,18.2,40,EAST CENTRAL,80,MUSKOGEEOKLAHOMA2012
3375,2012,OKMULGEE,OKLAHOMA,74047,35.87,-96.05,7a,2067.0,1107000,18.2,40,EAST CENTRAL,80,OKMULGEEOKLAHOMA2012
3376,2012,PITTSBURG,OKLAHOMA,74425,35.17,-95.64,7b,1944.0,0,18.2,40,EAST CENTRAL,80,PITTSBURGOKLAHOMA2012
3377,2012,SEQUOYAH,OKLAHOMA,74435,35.54,-95.11,7a,5900.0,5234000,18.2,40,EAST CENTRAL,80,SEQUOYAHOKLAHOMA2012
3378,2012,ALFALFA,OKLAHOMA,73716,36.5,-98.44,6b,2877.0,1140000,18.2,40,NORTH CENTRAL,40,ALFALFAOKLAHOMA2012
3379,2012,GARFIELD,OKLAHOMA,73701,36.4,-97.86,7a,24141.0,7037000,18.2,40,NORTH CENTRAL,40,GARFIELDOKLAHOMA2012
3380,2012,GRANT,OKLAHOMA,73758,36.99,-98.03,6b,14758.0,3889000,18.2,40,NORTH CENTRAL,40,GRANTOKLAHOMA2012
3381,2012,KAY,OKLAHOMA,74601,36.7,-97.15,7a,28691.0,5460000,18.2,40,NORTH CENTRAL,40,KAYOKLAHOMA2012
3382,2012,MAJOR,OKLAHOMA,73718,36.24,-98.18,7a,3290.0,4288000,18.2,40,NORTH CENTRAL,40,MAJOROKLAHOMA2012
3383,2012,NOBLE,OKLAHOMA,73061,36.29,-97.01,7a,9447.0,1996000,18.2,40,NORTH CENTRAL,40,NOBLEOKLAHOMA2012
3384,2012,CRAIG,OKLAHOMA,74301,36.64,-95.15,6b,5876.0,1429000,18.2,40,NORTHEAST,70,CRAIGOKLAHOMA2012
3385,2012,DELAWARE,OKLAHOMA,74331,36.69,-94.96,6b,1037.0,243000,18.2,40,NORTHEAST,70,DELAWAREOKLAHOMA2012
3386,2012,MAYES,OKLAHOMA,74330,36.43,-95.26,7a,1388.0,408000,18.2,40,NORTHEAST,70,MAYESOKLAHOMA2012
3387,2012,NOWATA,OKLAHOMA,74027,36.77,-95.64,6b,1574.0,0,18.2,40,NORTHEAST,70,NOWATAOKLAHOMA2012
3388,2012,OSAGE,OKLAHOMA,74001,36.49,-96.06,6b,1185.0,352000,18.2,40,NORTHEAST,70,OSAGEOKLAHOMA2012
3389,2012,OTTAWA,OKLAHOMA,74335,36.97,-94.85,6b,6331.0,0,18.2,40,NORTHEAST,70,OTTAWAOKLAHOMA2012
3390,2012,ROGERS,OKLAHOMA,74015,36.18,-95.76,7a,793.0,249000,18.2,40,NORTHEAST,70,ROGERSOKLAHOMA2012
3391,2012,TULSA,OKLAHOMA,74008,35.94,-95.87,7a,1078.0,0,18.2,40,NORTHEAST,70,TULSAOKLAHOMA2012
3392,2012,WAGONER,OKLAHOMA,74013,36.03,-95.78,7a,2819.0,853000,18.2,40,NORTHEAST,70,WAGONEROKLAHOMA2012
3393,2012,BEAVER,OKLAHOMA,73844,36.85,-100.05,6b,9094.0,7383000,18.2,40,PANHANDLE,10,BEAVEROKLAHOMA2012
3394,2012,CIMARRON,OKLAHOMA,73933,36.73,-102.51,6b,22185.0,23923000,18.2,40,PANHANDLE,10,CIMARRONOKLAHOMA2012
3395,2012,HARPER,OKLAHOMA,73834,36.83,-99.62,6b,575.0,0,18.2,40,PANHANDLE,10,HARPEROKLAHOMA2012
3396,2012,TEXAS,OKLAHOMA,73901,36.75,-101.08,6b,89026.0,100058000,18.2,40,PANHANDLE,10,TEXASOKLAHOMA2012
3397,2012,BRYAN,OKLAHOMA,73449,34.0,-96.51,7b,1877.0,2667000,18.2,40,SOUTH CENTRAL,60,BRYANOKLAHOMA2012
3398,2012,GARVIN,OKLAHOMA,73052,34.83,-97.6,7b,6330.0,3042000,18.2,40,SOUTH CENTRAL,60,GARVINOKLAHOMA2012
3399,2012,LOVE,OKLAHOMA,73430,33.9,-97.28,7b,452.0,237000,18.2,40,SOUTH CENTRAL,60,LOVEOKLAHOMA2012
3400,2012,MURRAY,OKLAHOMA,73030,34.48,-97.13,7b,360.0,0,18.2,40,SOUTH CENTRAL,60,MURRAYOKLAHOMA2012
3401,2012,PONTOTOC,OKLAHOMA,74820,34.77,-96.66,7b,145.0,110000,18.2,40,SOUTH CENTRAL,60,PONTOTOCOKLAHOMA2012
3402,2012,CHOCTAW,OKLAHOMA,74727,34.02,-95.86,7b,1870.0,1247000,18.2,40,SOUTHEAST,90,CHOCTAWOKLAHOMA2012
3403,2012,LEFLORE,OKLAHOMA,74549,34.53,-94.95,7b,1520.0,0,18.2,40,SOUTHEAST,90,LEFLOREOKLAHOMA2012
3404,2012,MCCURTAIN,OKLAHOMA,74722,34.4,-94.93,7b,6062.0,4447000,18.2,40,SOUTHEAST,90,MCCURTAINOKLAHOMA2012
3405,2012,CADDO,OKLAHOMA,73001,35.23,-98.4,7a,3692.0,2264000,18.2,40,SOUTHWEST,30,CADDOOKLAHOMA2012
3406,2012,KIOWA,OKLAHOMA,73041,35.07,-98.87,7a,276.0,0,18.2,40,SOUTHWEST,30,KIOWAOKLAHOMA2012
3407,2012,TILLMAN,OKLAHOMA,73530,34.24,-99.07,7b,1124.0,944000,18.2,40,SOUTHWEST,30,TILLMANOKLAHOMA2012
3408,2012,BLAINE,OKLAHOMA,73040,35.62,-98.31,7a,353.0,0,18.2,40,WEST CENTRAL,20,BLAINEOKLAHOMA2012
3409,2012,CUSTER,OKLAHOMA,73096,35.53,-98.68,7a,568.0,0,18.2,40,WEST CENTRAL,20,CUSTEROKLAHOMA2012
3410,2012,WASHITA,OKLAHOMA,73021,35.34,-98.67,7a,1898.0,935000,18.2,40,WEST CENTRAL,20,WASHITAOKLAHOMA2012
3411,2022,BEAUFORT,NORTH CAROLINA,27806,35.3,-76.78,8b,38829.0,39520000,18.6,37,CENTRAL COASTAL,80,BEAUFORTNORTHCAROLINA2022
3412,2022,CRAVEN,NORTH CAROLINA,28519,35.12,-77.02,8b,15745.0,14601000,18.6,37,CENTRAL COASTAL,80,CRAVENNORTHCAROLINA2022
3413,2022,GREENE,NORTH CAROLINA,27888,35.59,-77.69,8a,14550.0,9952000,18.6,37,CENTRAL COASTAL,80,GREENENORTHCAROLINA2022
3414,2022,HYDE,NORTH CAROLINA,27824,35.54,-76.02,8b,32760.0,39419000,18.6,37,CENTRAL COASTAL,80,HYDENORTHCAROLINA2022
3415,2022,JOHNSTON,NORTH CAROLINA,27504,35.37,-78.54,8a,8935.0,4834000,18.6,37,CENTRAL COASTAL,80,JOHNSTONNORTHCAROLINA2022
3416,2022,JONES,NORTH CAROLINA,28522,35.01,-77.49,8a,10529.0,7953000,18.6,37,CENTRAL COASTAL,80,JONESNORTHCAROLINA2022
3417,2022,LENOIR,NORTH CAROLINA,28501,35.27,-77.59,8b,26042.0,19965000,18.6,37,CENTRAL COASTAL,80,LENOIRNORTHCAROLINA2022
3418,2022,PAMLICO,NORTH CAROLINA,28509,35.15,-76.81,8b,15142.0,14107000,18.6,37,CENTRAL COASTAL,80,PAMLICONORTHCAROLINA2022
3419,2022,PITT,NORTH CAROLINA,27811,35.57,-77.49,8a,19906.0,14073000,18.6,37,CENTRAL COASTAL,80,PITTNORTHCAROLINA2022
3420,2022,WAYNE,NORTH CAROLINA,27530,35.37,-77.97,8a,19629.0,11712000,18.6,37,CENTRAL COASTAL,80,WAYNENORTHCAROLINA2022
3421,2022,WILSON,NORTH CAROLINA,27813,35.63,-77.94,8a,8938.0,5355000,18.6,37,CENTRAL COASTAL,80,WILSONNORTHCAROLINA2022
3422,2022,ALEXANDER,NORTH CAROLINA,28636,35.9,-81.09,8a,1583.0,1820000,18.6,37,CENTRAL PIEDMONT,50,ALEXANDERNORTHCAROLINA2022
3423,2022,CATAWBA,NORTH CAROLINA,28601,35.77,-81.33,8a,4739.0,4682000,18.6,37,CENTRAL PIEDMONT,50,CATAWBANORTHCAROLINA2022
3424,2022,CHATHAM,NORTH CAROLINA,27207,35.6,-79.36,8a,3228.0,1503000,18.6,37,CENTRAL PIEDMONT,50,CHATHAMNORTHCAROLINA2022
3425,2022,DAVIDSON,NORTH CAROLINA,27239,35.63,-80.11,8a,3912.0,2653000,18.6,37,CENTRAL PIEDMONT,50,DAVIDSONNORTHCAROLINA2022
3426,2022,DAVIE,NORTH CAROLINA,27006,35.93,-80.4,7b,9461.0,8563000,18.6,37,CENTRAL PIEDMONT,50,DAVIENORTHCAROLINA2022
3427,2022,IREDELL,NORTH CAROLINA,28010,35.72,-80.9,7b,8221.0,9543000,18.6,37,CENTRAL PIEDMONT,50,IREDELLNORTHCAROLINA2022
3428,2022,LEE,NORTH CAROLINA,27237,35.54,-79.23,8a,2103.0,887000,18.6,37,CENTRAL PIEDMONT,50,LEENORTHCAROLINA2022
3429,2022,RANDOLPH,NORTH CAROLINA,27203,35.71,-79.81,8a,7865.0,5784000,18.6,37,CENTRAL PIEDMONT,50,RANDOLPHNORTHCAROLINA2022
3430,2022,ROWAN,NORTH CAROLINA,27013,35.73,-80.67,7b,10010.0,7391000,18.6,37,CENTRAL PIEDMONT,50,ROWANNORTHCAROLINA2022
3431,2022,WAKE,NORTH CAROLINA,27502,35.72,-78.84,8a,1973.0,1102000,18.6,37,CENTRAL PIEDMONT,50,WAKENORTHCAROLINA2022
3432,2022,BERTIE,NORTH CAROLINA,27805,36.22,-77.11,8a,13663.0,11878000,18.6,37,NORTHERN COASTAL,70,BERTIENORTHCAROLINA2022
3433,2022,CAMDEN,NORTH CAROLINA,27921,36.32,-76.16,8a,19707.0,23097000,18.6,37,NORTHERN COASTAL,70,CAMDENNORTHCAROLINA2022
3434,2022,CHOWAN,NORTH CAROLINA,27932,36.05,-76.6,8a,5897.0,5787000,18.6,37,NORTHERN COASTAL,70,CHOWANNORTHCAROLINA2022
3435,2022,CURRITUCK,NORTH CAROLINA,27916,36.32,-75.9,8b,11353.0,13250000,18.6,37,NORTHERN COASTAL,70,CURRITUCKNORTHCAROLINA2022
3436,2022,EDGECOMBE,NORTH CAROLINA,27801,35.91,-77.73,8a,10293.0,8202000,18.6,37,NORTHERN COASTAL,70,EDGECOMBENORTHCAROLINA2022
3437,2022,GATES,NORTH CAROLINA,27926,36.53,-76.57,8a,6815.0,4495000,18.6,37,NORTHERN COASTAL,70,GATESNORTHCAROLINA2022
3438,2022,HALIFAX,NORTH CAROLINA,27823,36.17,-77.66,8a,9206.0,6851000,18.6,37,NORTHERN COASTAL,70,HALIFAXNORTHCAROLINA2022
3439,2022,HERTFORD,NORTH CAROLINA,27818,36.49,-77.01,8a,6734.0,5485000,18.6,37,NORTHERN COASTAL,70,HERTFORDNORTHCAROLINA2022
3440,2022,MARTIN,NORTH CAROLINA,27825,35.84,-77.17,8a,5197.0,0,18.6,37,NORTHERN COASTAL,70,MARTINNORTHCAROLINA2022
3441,2022,NASH,NORTH CAROLINA,27557,35.78,-78.2,8a,4448.0,3096000,18.6,37,NORTHERN COASTAL,70,NASHNORTHCAROLINA2022
3442,2022,NORTHAMPTON,NORTH CAROLINA,27820,36.43,-77.22,8a,13217.0,12046000,18.6,37,NORTHERN COASTAL,70,NORTHAMPTONNORTHCAROLINA2022
3443,2022,PASQUOTANK,NORTH CAROLINA,27906,36.29,-76.22,8a,22383.0,26167000,18.6,37,NORTHERN COASTAL,70,PASQUOTANKNORTHCAROLINA2022
3444,2022,PERQUIMANS,NORTH CAROLINA,27919,36.26,-76.53,8a,12042.0,12432000,18.6,37,NORTHERN COASTAL,70,PERQUIMANSNORTHCAROLINA2022
3445,2022,TYRRELL,NORTH CAROLINA,27925,35.91,-76.25,8b,21279.0,25654000,18.6,37,NORTHERN COASTAL,70,TYRRELLNORTHCAROLINA2022
3446,2022,WASHINGTON,NORTH CAROLINA,27928,35.87,-76.39,8a,20791.0,26061000,18.6,37,NORTHERN COASTAL,70,WASHINGTONNORTHCAROLINA2022
3447,2022,ALLEGHANY,NORTH CAROLINA,28623,36.55,-81.0,7a,205.0,0,18.6,37,NORTHERN MOUNTAIN,10,ALLEGHANYNORTHCAROLINA2022
3448,2022,ASHE,NORTH CAROLINA,28615,36.44,-81.65,7a,375.0,613000,18.6,37,NORTHERN MOUNTAIN,10,ASHENORTHCAROLINA2022
3449,2022,AVERY,NORTH CAROLINA,28616,36.02,-81.93,7a,21.0,42000,18.6,37,NORTHERN MOUNTAIN,10,AVERYNORTHCAROLINA2022
3450,2022,CALDWELL,NORTH CAROLINA,28611,36.01,-81.74,7b,929.0,802000,18.6,37,NORTHERN MOUNTAIN,10,CALDWELLNORTHCAROLINA2022
3451,2022,SURRY,NORTH CAROLINA,27007,36.4,-80.56,7b,9546.0,10112000,18.6,37,NORTHERN MOUNTAIN,10,SURRYNORTHCAROLINA2022
3452,2022,WATAUGA,NORTH CAROLINA,28604,36.16,-81.87,6b,21.0,0,18.6,37,NORTHERN MOUNTAIN,10,WATAUGANORTHCAROLINA2022
3453,2022,WILKES,NORTH CAROLINA,28606,36.05,-81.32,7b,4736.0,7367000,18.6,37,NORTHERN MOUNTAIN,10,WILKESNORTHCAROLINA2022
3454,2022,YADKIN,NORTH CAROLINA,27011,36.23,-80.7,7b,12049.0,13612000,18.6,37,NORTHERN MOUNTAIN,10,YADKINNORTHCAROLINA2022
3455,2022,ALAMANCE,NORTH CAROLINA,27201,36.03,-79.48,8a,1856.0,1092000,18.6,37,NORTHERN PIEDMONT,40,ALAMANCENORTHCAROLINA2022
3456,2022,CASWELL,NORTH CAROLINA,27212,36.51,-79.28,7b,505.0,0,18.6,37,NORTHERN PIEDMONT,40,CASWELLNORTHCAROLINA2022
3457,2022,FORSYTH,NORTH CAROLINA,27009,36.25,-80.06,8a,1677.0,1089000,18.6,37,NORTHERN PIEDMONT,40,FORSYTHNORTHCAROLINA2022
3458,2022,FRANKLIN,NORTH CAROLINA,27508,35.95,-78.25,8a,2848.0,0,18.6,37,NORTHERN PIEDMONT,40,FRANKLINNORTHCAROLINA2022
3459,2022,GRANVILLE,NORTH CAROLINA,27507,36.5,-78.55,7b,2049.0,1609000,18.6,37,NORTHERN PIEDMONT,40,GRANVILLENORTHCAROLINA2022
3460,2022,GUILFORD,NORTH CAROLINA,27214,36.21,-79.67,8a,3712.0,2809000,18.6,37,NORTHERN PIEDMONT,40,GUILFORDNORTHCAROLINA2022
3461,2022,ORANGE,NORTH CAROLINA,27231,36.2,-79.17,8a,2752.0,2908000,18.6,37,NORTHERN PIEDMONT,40,ORANGENORTHCAROLINA2022
3462,2022,PERSON,NORTH CAROLINA,27343,36.49,-79.14,7b,4947.0,3440000,18.6,37,NORTHERN PIEDMONT,40,PERSONNORTHCAROLINA2022
3463,2022,ROCKINGHAM,NORTH CAROLINA,27025,36.38,-79.97,7b,2594.0,1700000,18.6,37,NORTHERN PIEDMONT,40,ROCKINGHAMNORTHCAROLINA2022
3464,2022,STOKES,NORTH CAROLINA,27016,36.45,-80.22,7b,1104.0,750000,18.6,37,NORTHERN PIEDMONT,40,STOKESNORTHCAROLINA2022
3465,2022,VANCE,NORTH CAROLINA,27536,36.32,-78.41,7b,196.0,86000,18.6,37,NORTHERN PIEDMONT,40,VANCENORTHCAROLINA2022
3466,2022,WARREN,NORTH CAROLINA,27551,36.43,-78.08,8a,1875.0,1420000,18.6,37,NORTHERN PIEDMONT,40,WARRENNORTHCAROLINA2022
3467,2022,BLADEN,NORTH CAROLINA,28320,34.53,-78.79,8b,18477.0,16722000,18.6,37,SOUTHERN COASTAL,90,BLADENNORTHCAROLINA2022
3468,2022,BRUNSWICK,NORTH CAROLINA,28420,34.07,-78.47,8b,9166.0,8413000,18.6,37,SOUTHERN COASTAL,90,BRUNSWICKNORTHCAROLINA2022
3469,2022,COLUMBUS,NORTH CAROLINA,28423,34.31,-78.4,8b,26125.0,23309000,18.6,37,SOUTHERN COASTAL,90,COLUMBUSNORTHCAROLINA2022
3470,2022,CUMBERLAND,NORTH CAROLINA,28301,35.05,-78.87,8b,7285.0,3792000,18.6,37,SOUTHERN COASTAL,90,CUMBERLANDNORTHCAROLINA2022
3471,2022,DUPLIN,NORTH CAROLINA,28325,35.15,-78.1,8a,43727.0,37539000,18.6,37,SOUTHERN COASTAL,90,DUPLINNORTHCAROLINA2022
3472,2022,HARNETT,NORTH CAROLINA,27501,35.51,-78.73,8a,7768.0,4763000,18.6,37,SOUTHERN COASTAL,90,HARNETTNORTHCAROLINA2022
3473,2022,HOKE,NORTH CAROLINA,28376,34.97,-79.22,8a,4336.0,3332000,18.6,37,SOUTHERN COASTAL,90,HOKENORTHCAROLINA2022
3474,2022,NEW HANOVER,NORTH CAROLINA,28401,34.27,-77.96,8b,529.0,613000,18.6,37,SOUTHERN COASTAL,90,NEWHANOVERNORTHCAROLINA2022
3475,2022,ONSLOW,NORTH CAROLINA,28445,34.49,-77.55,8b,5480.0,4436000,18.6,37,SOUTHERN COASTAL,90,ONSLOWNORTHCAROLINA2022
3476,2022,PENDER,NORTH CAROLINA,28421,34.52,-78.17,8b,10910.0,8441000,18.6,37,SOUTHERN COASTAL,90,PENDERNORTHCAROLINA2022
3477,2022,ROBESON,NORTH CAROLINA,28319,34.4,-79.04,8b,53036.0,37533000,18.6,37,SOUTHERN COASTAL,90,ROBESONNORTHCAROLINA2022
3478,2022,SAMPSON,NORTH CAROLINA,28318,34.99,-78.64,8b,32793.0,27808000,18.6,37,SOUTHERN COASTAL,90,SAMPSONNORTHCAROLINA2022
3479,2022,SCOTLAND,NORTH CAROLINA,28343,34.75,-79.6,8a,6014.0,3750000,18.6,37,SOUTHERN COASTAL,90,SCOTLANDNORTHCAROLINA2022
3480,2022,ANSON,NORTH CAROLINA,28007,35.1,-80.1,8a,6234.0,5450000,18.6,37,SOUTHERN PIEDMONT,60,ANSONNORTHCAROLINA2022
3481,2022,CABARRUS,NORTH CAROLINA,28025,35.4,-80.59,8a,8251.0,6801000,18.6,37,SOUTHERN PIEDMONT,60,CABARRUSNORTHCAROLINA2022
3482,2022,CLEVELAND,NORTH CAROLINA,28017,35.25,-81.67,8a,7381.0,5347000,18.6,37,SOUTHERN PIEDMONT,60,CLEVELANDNORTHCAROLINA2022
3483,2022,GASTON,NORTH CAROLINA,28006,35.41,-81.09,8a,859.0,415000,18.6,37,SOUTHERN PIEDMONT,60,GASTONNORTHCAROLINA2022
3484,2022,LINCOLN,NORTH CAROLINA,28033,35.42,-81.33,8a,961.0,723000,18.6,37,SOUTHERN PIEDMONT,60,LINCOLNNORTHCAROLINA2022
3485,2022,MONTGOMERY,NORTH CAROLINA,27209,35.36,-79.78,8a,2645.0,2354000,18.6,37,SOUTHERN PIEDMONT,60,MONTGOMERYNORTHCAROLINA2022
3486,2022,MOORE,NORTH CAROLINA,27242,35.3,-79.65,8a,3157.0,1688000,18.6,37,SOUTHERN PIEDMONT,60,MOORENORTHCAROLINA2022
3487,2022,RICHMOND,NORTH CAROLINA,28330,34.91,-79.82,8a,2653.0,1643000,18.6,37,SOUTHERN PIEDMONT,60,RICHMONDNORTHCAROLINA2022
3488,2022,STANLY,NORTH CAROLINA,28001,35.36,-80.19,8a,14830.0,11845000,18.6,37,SOUTHERN PIEDMONT,60,STANLYNORTHCAROLINA2022
3489,2022,UNION,NORTH CAROLINA,28079,35.07,-80.67,8a,30804.0,24633000,18.6,37,SOUTHERN PIEDMONT,60,UNIONNORTHCAROLINA2022
3490,2022,BUNCOMBE,NORTH CAROLINA,28701,35.7,-82.63,7b,602.0,876000,18.6,37,WESTERN MOUNTAIN,20,BUNCOMBENORTHCAROLINA2022
3491,2022,BURKE,NORTH CAROLINA,28612,35.65,-81.54,8a,1076.0,1052000,18.6,37,WESTERN MOUNTAIN,20,BURKENORTHCAROLINA2022
3492,2022,CHEROKEE,NORTH CAROLINA,28901,35.19,-83.82,7a,542.0,858000,18.6,37,WESTERN MOUNTAIN,20,CHEROKEENORTHCAROLINA2022
3493,2022,HAYWOOD,NORTH CAROLINA,28716,35.54,-82.84,7a,782.0,0,18.6,37,WESTERN MOUNTAIN,20,HAYWOODNORTHCAROLINA2022
3494,2022,HENDERSON,NORTH CAROLINA,28710,35.45,-82.28,7b,1608.0,2149000,18.6,37,WESTERN MOUNTAIN,20,HENDERSONNORTHCAROLINA2022
3495,2022,JACKSON,NORTH CAROLINA,28707,35.42,-83.08,7a,78.0,115000,18.6,37,WESTERN MOUNTAIN,20,JACKSONNORTHCAROLINA2022
3496,2022,MACON,NORTH CAROLINA,28734,35.18,-83.38,7b,97.0,0,18.6,37,WESTERN MOUNTAIN,20,MACONNORTHCAROLINA2022
3497,2022,MADISON,NORTH CAROLINA,28743,35.8,-82.88,7a,104.0,55000,18.6,37,WESTERN MOUNTAIN,20,MADISONNORTHCAROLINA2022
3498,2022,MCDOWELL,NORTH CAROLINA,28737,35.6,-81.97,7b,41.0,10000,18.6,37,WESTERN MOUNTAIN,20,MCDOWELLNORTHCAROLINA2022
3499,2022,MITCHELL,NORTH CAROLINA,28705,36.01,-82.15,7a,44.0,23000,18.6,37,WESTERN MOUNTAIN,20,MITCHELLNORTHCAROLINA2022
3500,2022,RUTHERFORD,NORTH CAROLINA,28018,35.36,-81.83,7b,642.0,1200000,18.6,37,WESTERN MOUNTAIN,20,RUTHERFORDNORTHCAROLINA2022
3501,2022,SWAIN,NORTH CAROLINA,28713,35.42,-83.44,7b,6.0,4000,18.6,37,WESTERN MOUNTAIN,20,SWAINNORTHCAROLINA2022
3502,2022,TRANSYLVANIA,NORTH CAROLINA,28708,35.22,-82.87,7a,25.0,35000,18.6,37,WESTERN MOUNTAIN,20,TRANSYLVANIANORTHCAROLINA2022
3503,2022,YANCEY,NORTH CAROLINA,28714,35.91,-82.29,7a,33.0,180000,18.6,37,WESTERN MOUNTAIN,20,YANCEYNORTHCAROLINA2022
3504,2022,AURORA,SOUTH DAKOTA,57368,43.71,-98.48,5a,88847.0,53790000,18.8,46,CENTRAL,50,AURORASOUTHDAKOTA2022
3505,2022,BEADLE,SOUTH DAKOTA,57322,44.63,-97.91,4b,157658.0,133455000,18.8,46,CENTRAL,50,BEADLESOUTHDAKOTA2022
3506,2022,BRULE,SOUTH DAKOTA,57325,43.8,-99.32,5a,77417.0,53732000,18.8,46,CENTRAL,50,BRULESOUTHDAKOTA2022
3507,2022,BUFFALO,SOUTH DAKOTA,57339,44.04,-99.41,4b,11598.0,10133000,18.8,46,CENTRAL,50,BUFFALOSOUTHDAKOTA2022
3508,2022,HAND,SOUTH DAKOTA,57362,44.52,-98.98,4b,184807.0,140213000,18.8,46,CENTRAL,50,HANDSOUTHDAKOTA2022
3509,2022,HUGHES,SOUTH DAKOTA,57501,44.37,-100.32,4b,43287.0,31463000,18.8,46,CENTRAL,50,HUGHESSOUTHDAKOTA2022
3510,2022,HYDE,SOUTH DAKOTA,57345,44.52,-99.43,4b,42912.0,34452000,18.8,46,CENTRAL,50,HYDESOUTHDAKOTA2022
3511,2022,JERAULD,SOUTH DAKOTA,57312,44.18,-98.36,4b,70224.0,46466000,18.8,46,CENTRAL,50,JERAULDSOUTHDAKOTA2022
3512,2022,SULLY,SOUTH DAKOTA,57520,44.83,-100.07,4b,107445.0,77869000,18.8,46,CENTRAL,50,SULLYSOUTHDAKOTA2022
3513,2022,BROOKINGS,SOUTH DAKOTA,57002,44.28,-96.68,4b,109129.0,122217000,18.8,46,EAST CENTRAL,60,BROOKINGSSOUTHDAKOTA2022
3514,2022,DAVISON,SOUTH DAKOTA,57301,43.73,-98.03,5a,63783.0,44071000,18.8,46,EAST CENTRAL,60,DAVISONSOUTHDAKOTA2022
3515,2022,HANSON,SOUTH DAKOTA,57311,43.65,-97.77,5a,78514.0,53436000,18.8,46,EAST CENTRAL,60,HANSONSOUTHDAKOTA2022
3516,2022,KINGSBURY,SOUTH DAKOTA,57051,44.22,-97.3,4b,111811.0,116105000,18.8,46,EAST CENTRAL,60,KINGSBURYSOUTHDAKOTA2022
3517,2022,LAKE,SOUTH DAKOTA,57016,43.89,-96.92,4b,72929.0,74565000,18.8,46,EAST CENTRAL,60,LAKESOUTHDAKOTA2022
3518,2022,MCCOOK,SOUTH DAKOTA,57012,43.59,-97.29,5a,115264.0,83110000,18.8,46,EAST CENTRAL,60,MCCOOKSOUTHDAKOTA2022
3519,2022,MINER,SOUTH DAKOTA,57321,43.88,-97.5,5a,81472.0,64088000,18.8,46,EAST CENTRAL,60,MINERSOUTHDAKOTA2022
3520,2022,MINNEHAHA,SOUTH DAKOTA,57003,43.75,-96.73,5a,104774.0,115941000,18.8,46,EAST CENTRAL,60,MINNEHAHASOUTHDAKOTA2022
3521,2022,MOODY,SOUTH DAKOTA,57017,43.98,-96.81,4b,79094.0,94300000,18.8,46,EAST CENTRAL,60,MOODYSOUTHDAKOTA2022
3522,2022,SANBORN,SOUTH DAKOTA,57314,44.0,-97.92,4b,54878.0,39297000,18.8,46,EAST CENTRAL,60,SANBORNSOUTHDAKOTA2022
3523,2022,BROWN,SOUTH DAKOTA,57401,45.46,-98.48,4a,273340.0,249615000,18.8,46,NORTH CENTRAL,20,BROWNSOUTHDAKOTA2022
3524,2022,CAMPBELL,SOUTH DAKOTA,57632,45.83,-100.07,4b,61187.0,47439000,18.8,46,NORTH CENTRAL,20,CAMPBELLSOUTHDAKOTA2022
3525,2022,EDMUNDS,SOUTH DAKOTA,57428,45.45,-99.65,4b,182048.0,156765000,18.8,46,NORTH CENTRAL,20,EDMUNDSSOUTHDAKOTA2022
